sensor1 (null),sensor2 (null),sensor3 (null),sensor4 (null),null,timestamp
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.74,degrees C,189,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,17.62,degrees C,186,129
albert,17.68,degrees C,192,129
albert,16.81,degrees C,186,129
albert,17.68,degrees C,192,129
albert,17.62,degrees C,186,129
albert,17.68,degrees C,192,129
albert,17.68,degrees C,192,129
albert,21.2,degrees C,127,129
albert,21.92,degrees C,184,129
albert,21.92,degrees C,184,129
albert,21.2,degrees C,127,129
albert,21.9,degrees C,134,129
albert,21.9,degrees C,134,129
albert,21.9,degrees C,134,129
albert,21.9,degrees C,134,129
albert,21.9,degrees C,134,129
albert,21.9,degrees C,134,129
albert,22.6,degrees C,132,129
albert,22.6,degrees C,132,129
albert,22.6,degrees C,132,129
albert,21.16,degrees C,180,129
albert,22.6,degrees C,132,129
albert,22.6,degrees C,132,129
albert,21.16,degrees C,180,129
albert,22.14,degrees C,179,129
albert,21.23,degrees C,178,129
albert,21.23,degrees C,178,129
albert,22.14,degrees C,179,129
albert,21.23,degrees C,178,129
albert,22.14,degrees C,179,129
albert,22.14,degrees C,179,129
albert,22.21,degrees C,177,129
albert,22.14,degrees C,179,129
albert,22.21,degrees C,177,129
albert,22.21,degrees C,177,129
albert,22.21,degrees C,177,129
albert,22.21,degrees C,177,129
albert,22.21,degrees C,177,129
albert,22.21,degrees C,177,129
albert,22.28,degrees C,184,129
albert,22.21,degrees C,177,129
albert,22.28,degrees C,184,129
albert,22.21,degrees C,177,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.28,degrees C,184,129
albert,22.35,degrees C,182,129
albert,22.28,degrees C,184,129
albert,21.45,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.35,degrees C,182,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.50,degrees C,179,129
albert,22.57,degrees C,186,129
albert,22.50,degrees C,179,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.57,degrees C,186,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.72,degrees C,183,129
albert,22.64,degrees C,184,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.72,degrees C,183,129
albert,22.64,degrees C,184,129
albert,22.64,degrees C,184,129
albert,22.57,degrees C,186,129
albert,22.50,degrees C,179,129
albert,22.42,degrees C,180,129
albert,22.42,degrees C,180,129
albert,22.35,degrees C,182,129
albert,22.28,degrees C,184,129
albert,22.21,degrees C,177,129
albert,21.31,degrees C,177,129
albert,22.14,degrees C,179,129
albert,22.6,degrees C,132,129
albert,21.99,degrees C,191,129
albert,21.92,degrees C,184,129
albert,21.2,degrees C,127,129
albert,21.2,degrees C,127,129
albert,21.85,degrees C,186,129
albert,21.78,degrees C,188,129
albert,20.88,degrees C,188,129
albert,20.81,degrees C,181,129
albert,20.81,degrees C,181,129
albert,21.64,degrees C,183,129
albert,20.74,degrees C,183,129
albert,20.67,degrees C,185,129
albert,20.54,degrees C,181,129
albert,20.60,degrees C,178,129
albert,20.60,degrees C,178,129
albert,20.60,degrees C,178,129
albert,20.47,degrees C,183,129
albert,20.47,degrees C,183,129
albert,20.47,degrees C,183,129
albert,20.40,degrees C,176,129
albert,20.40,degrees C,176,129
albert,20.40,degrees C,176,129
albert,20.40,degrees C,176,129
albert,20.33,degrees C,178,129
albert,20.33,degrees C,178,129
albert,20.33,degrees C,178,129
albert,20.26,degrees C,180,129
albert,20.26,degrees C,180,129
albert,20.20,degrees C,174,129
albert,20.20,degrees C,174,129
albert,20.20,degrees C,174,129
albert,20.20,degrees C,174,129
albert,20.13,degrees C,176,129
albert,20.13,degrees C,176,129
albert,20.13,degrees C,176,129
albert,20.13,degrees C,176,129
albert,20.13,degrees C,176,129
albert,20.6,degrees C,130,129
albert,20.6,degrees C,130,129
albert,20.6,degrees C,130,129
albert,20.6,degrees C,130,129
albert,20.6,degrees C,130,129
albert,19.99,degrees C,198,129
albert,19.99,degrees C,198,129
albert,19.99,degrees C,198,129
albert,19.99,degrees C,198,129
albert,19.93,degrees C,192,129
albert,19.99,degrees C,198,129
albert,19.93,degrees C,192,129
albert,19.93,degrees C,192,129
albert,19.93,degrees C,192,129
albert,19.93,degrees C,192,129
albert,19.93,degrees C,192,129
albert,19.93,degrees C,192,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.86,degrees C,194,129
albert,19.80,degrees C,188,129
albert,19.80,degrees C,188,129
albert,18.88,degrees C,195,129
albert,19.80,degrees C,188,129
albert,18.88,degrees C,195,129
albert,19.80,degrees C,188,129
albert,19.73,degrees C,190,129
albert,18.82,degrees C,189,129
albert,19.80,degrees C,188,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,18.82,degrees C,189,129
albert,19.73,degrees C,190,129
albert,18.82,degrees C,189,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,19.73,degrees C,190,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,18.69,degrees C,194,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.60,degrees C,186,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,19.66,degrees C,192,129
albert,18.69,degrees C,194,129
albert,19.66,degrees C,192,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,18.62,degrees C,187,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.60,degrees C,186,129
albert,19.53,degrees C,188,129
albert,19.53,degrees C,188,129
albert,19.60,degrees C,186,129
albert,19.53,degrees C,188,129
albert,18.62,degrees C,187,129
albert,18.69,degrees C,194,129
albert,19.53,degrees C,188,129
albert,19.53,degrees C,188,129
albert,19.53,degrees C,188,129
albert,19.53,degrees C,188,129
albert,19.47,degrees C,191,129
albert,18.62,degrees C,187,129
albert,19.53,degrees C,188,129
albert,18.56,degrees C,190,129
albert,18.56,degrees C,190,129
albert,19.53,degrees C,188,129
albert,18.69,degrees C,194,129
albert,18.56,degrees C,190,129
albert,19.47,degrees C,191,129
albert,18.62,degrees C,187,129
albert,18.62,degrees C,187,129
albert,17.86,degrees C,192,129
albert,17.86,degrees C,192,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.86,degrees C,192,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.80,degrees C,186,129
albert,17.86,degrees C,192,129
albert,16.81,degrees C,186,129
albert,17.80,degrees C,186,129
albert,17.74,degrees C,189,129
albert,17.86,degrees C,192,129
albert,17.80,degrees C,186,129
